,Hs,Tp,Dir,P,PPer,Px,Py,Ppar,Hsp,ponto,time
624,1.892578125,7.420289993286133,60.85546875,13.072131578449467,11.187984698317807,-11.417120909688972,-6.366315585787324,0.39045503508657364,1.6169187721372689,5,2023-01-27 19:00:00
625,1.8330078125,7.366906642913818,62.2373046875,12.173928976630734,10.568051932317275,-10.772520412748213,-5.670745161349829,0.3688196935637657,1.560380016318508,5,2023-01-27 20:00:00
626,1.7783203125,7.314285755157471,63.5751953125,11.376484882523986,10.004965234148097,-10.187860450866145,-5.062796432405147,0.3491682511977883,1.5084087564399766,5,2023-01-27 21:00:00
627,1.73046875,7.314285755157471,64.646484375,10.772478539127592,9.567991075316636,-9.73490564738032,-4.612798056772842,0.33391807298257165,1.4678200529443377,5,2023-01-27 22:00:00
628,1.6943359375,7.211267471313477,65.220703125,10.181826139970784,9.089811838612736,-9.244375053537835,-4.2674481149885946,0.3172298582880194,1.4270126937046343,5,2023-01-27 23:00:00
629,1.6767578125,7.160839080810547,64.9208984375,9.901914824135039,8.816456066837484,-8.968396595166398,-4.197115640083436,0.30768987943233944,1.4072608019933646,5,2023-01-28 00:00:00
630,1.6826171875,7.062068939208984,63.74609375,9.833690649353494,8.662089667187564,-8.819272547621994,-4.34993143830376,0.3023025697767801,1.4024044102435997,5,2023-01-28 01:00:00
631,1.703125,7.013698577880859,62.04296875,10.005846923402562,8.669067108176417,-8.838158813364483,-4.690833768565265,0.30254607895556246,1.4146269418756707,5,2023-01-28 02:00:00
632,1.7392578125,6.965986251831055,59.5966796875,10.363920012550082,8.750225255665141,-8.938718741969018,-5.245011466003475,0.30537845745622627,1.4397166396586576,5,2023-01-28 03:00:00
633,1.7783203125,6.918919086456299,57.009765625,10.761469640038634,8.81633178662926,-9.026326706062143,-5.859578057241201,0.3076855421156223,1.4670698442840842,5,2023-01-28 04:00:00
634,1.8095703125,6.918919086456299,54.779296875,11.143010297298318,8.873306147638834,-9.103132481030897,-6.426480959163936,0.30967391863980304,1.4928503138157099,5,2023-01-28 05:00:00
635,1.84765625,6.872483253479004,52.5263671875,11.539029037813766,8.907175230231465,-9.157758903073304,-7.020302202091509,0.3108559325760613,1.5191464075469334,5,2023-01-28 06:00:00
636,1.8994140625,6.918919086456299,50.06640625,12.276961800233211,9.133075626314675,-9.413838331639845,-7.880573514036517,0.318739742704261,1.5669691637191339,5,2023-01-28 07:00:00
637,1.947265625,6.965986251831055,48.1162109375,12.991117819865876,9.363312702296957,-9.671893311407578,-8.673155249526326,0.32677490077829807,1.6119006061085699,5,2023-01-28 08:00:00
638,1.9853515625,7.013698577880859,46.560546875,13.596766848986489,9.540342707336965,-9.872631162719694,-9.348969069934606,0.3329531588554356,1.6490462000190587,5,2023-01-28 09:00:00
639,2.013671875,7.111111164093018,44.8671875,14.181726828079848,9.647846348947295,-10.004723241255906,-10.051213294530847,0.33670498184132214,1.6841452923117914,5,2023-01-28 10:00:00
640,2.015625,7.211267471313477,43.384765625,14.409406875427907,9.526237488714873,-9.897739414204054,-10.472142139511888,0.33246089382464583,1.6976104898019395,5,2023-01-28 11:00:00
641,2.00390625,7.314285755157471,42.189453125,14.445843824242004,9.322149740019992,-9.701600646305756,-10.703333531848411,0.325338334112048,1.699755501490847,5,2023-01-28 12:00:00
642,1.9833984375,7.366906642913818,41.4453125,14.253517894284224,9.055850481117988,-9.43447313023869,-10.684263620740774,0.31604462400411903,1.6884026708273252,5,2023-01-28 13:00:00
643,1.9482421875,7.366906642913818,40.93359375,13.752701554559806,8.642462402036195,-9.010548286953904,-10.389745888002446,0.30161758810135075,1.6584752970460432,5,2023-01-28 14:00:00
644,1.90625,7.420289993286133,40.619140625,13.26167839822216,8.277152469922024,-8.633721688271272,-10.066328215757052,0.28886845533014144,1.6285992999029664,5,2023-01-28 15:00:00
645,1.8642578125,7.420289993286133,40.671875,12.683839036137659,7.925617167801398,-8.26638992419065,-9.620112801619781,0.27660005021296996,1.5927233931940386,5,2023-01-28 16:00:00
646,1.8251953125,7.420289993286133,41.2451171875,12.157869234373983,7.6915462664741625,-8.01546118412834,-9.141453184580083,0.2684310935639487,1.559350456720617,5,2023-01-28 17:00:00
647,1.79296875,7.366906642913818,42.265625,11.647898357286557,7.528410547408118,-7.834011222365317,-8.619849436593029,0.2627377390743431,1.526296062845381,5,2023-01-28 18:00:00
648,1.759765625,7.366906642913818,43.412109375,11.220489192598745,7.422021310326026,-7.711180840420143,-8.150893679073635,0.2590248082456151,1.498031320940837,5,2023-01-28 19:00:00
649,1.74609375,7.314285755157471,44.78515625,10.967893667863505,7.449954851690063,-7.726336600961273,-7.784498329257101,0.2599996747803385,1.4810735071469954,5,2023-01-28 20:00:00
650,1.7431640625,7.262411117553711,45.71875,10.853577503981104,7.501113245931016,-7.7703067871330616,-7.577762009245113,0.2617850769914558,1.4733348230447216,5,2023-01-28 21:00:00
651,1.7177734375,7.160839080810547,46.296875,10.392266488893165,7.257712093371765,-7.512875632627756,-7.180243902879622,0.2532904992703293,1.4416841879477742,5,2023-01-28 22:00:00
652,1.671875,7.062068939208984,46.5087890625,9.708530689927821,6.805861245708712,-7.043344405588003,-6.6818311667942165,0.23752113210229034,1.3934511609617197,5,2023-01-28 23:00:00
653,1.6396484375,6.965986251831055,46.2080078125,9.210805377524881,6.422374914038278,-6.648883939896701,-6.374266864230348,0.22413765213470385,1.3572623458657418,5,2023-01-29 00:00:00
654,1.6220703125,6.965986251831055,45.61328125,9.01437204459471,6.2180001593652285,-6.441984355132861,-6.305532564866673,0.2170050760579173,1.34271158813758,5,2023-01-29 01:00:00
655,1.6015625,6.918919086456299,45.021484375,8.728495438942977,5.955212841324281,-6.174292206200685,-6.169663554854335,0.20783393091848817,1.3212490634958254,5,2023-01-29 02:00:00
656,1.5859375,6.965986251831055,44.1982421875,8.617241481537537,5.788182674372172,-6.007450508691977,-6.177976135980759,0.20200466215772486,1.3128016972519145,5,2023-01-29 03:00:00
657,1.6123046875,6.965986251831055,42.9931640625,8.906157274357732,5.842162904854347,-6.073207483056812,-6.514275728224733,0.20388854503343776,1.3346278338441568,5,2023-01-29 04:00:00
658,1.6787109375,6.965986251831055,41.9189453125,9.654904156830746,6.195583528955587,-6.450235157183725,-7.18412421208171,0.21622274693885482,1.3895973630394343,5,2023-01-29 05:00:00
659,1.736328125,6.965986251831055,41.0693359375,10.329034472036186,6.5099812507042705,-6.785884916184777,-7.787215100972091,0.22719506919229682,1.4372915133706305,5,2023-01-29 06:00:00
660,1.7421875,6.918919086456299,40.7646484375,10.328598445763124,6.466971388925292,-6.744093604764841,-7.822860557621515,0.22569404666296633,1.4372611763881415,5,2023-01-29 07:00:00
661,1.6953125,6.965986251831055,40.81640625,9.846812204230169,6.172247199230482,-6.436244111991022,-7.452145484103024,0.21540832077656505,1.4033397453382532,5,2023-01-29 08:00:00
662,1.6376953125,6.965986251831055,40.8193359375,9.188874896310187,5.760200448946968,-6.006547301605468,-6.953906195341983,0.2010280965737693,1.355645595007057,5,2023-01-29 09:00:00
663,1.6015625,7.013698577880859,40.939453125,8.84807080540343,5.561001855140664,-5.797796867843682,-6.683854311447437,0.19407616590608337,1.3302684545161123,5,2023-01-29 10:00:00
664,1.5498046875,7.013698577880859,41.126953125,8.285424167271755,5.228440744460244,-5.449569261250149,-6.241029442203294,0.182469950520512,1.287278071534799,5,2023-01-29 11:00:00
665,1.4931640625,7.013698577880859,40.9248046875,7.690876970469646,4.832177373842783,-5.038047234204129,-5.810995494820874,0.168640558324326,1.2402319920458145,5,2023-01-29 12:00:00
666,1.45703125,7.013698577880859,40.4140625,7.323160280100974,4.550173205789277,-4.747654542352844,-5.575702003741322,0.15879875479125113,1.2102198378890485,5,2023-01-29 13:00:00
667,1.4267578125,7.013698577880859,40.2822265625,7.022008084332441,4.350383713816679,-4.540101550617288,-5.356871796721727,0.15182620207495912,1.1850745195414878,5,2023-01-29 14:00:00
668,1.38671875,6.965986251831055,41.3447265625,6.588292956094348,4.176877323300562,-4.3521467596909575,-4.9461523083538275,0.14577091637127904,1.1478931096660827,5,2023-01-29 15:00:00
669,1.3408203125,6.965986251831055,43.0751953125,6.159384106342583,4.0470168530946955,-4.2065982192429905,-4.499171478319905,0.14123885131954417,1.1098994644869942,5,2023-01-29 16:00:00
670,1.2978515625,6.918919086456299,45.13671875,5.731940256013564,3.9191658148071373,-4.062753737650893,-4.043410833159617,0.1367769144304162,1.0706951252353365,5,2023-01-29 17:00:00
671,1.2646484375,6.872483253479004,47.9384765625,5.405881717429243,3.8846313069278935,-4.013466565513377,-3.6215526049392133,0.13557167748656204,1.0397962990345024,5,2023-01-29 18:00:00
672,1.2783203125,6.826666831970215,53.84375,5.486573578211908,4.314251197919822,-4.429920147062261,-3.2370197898352258,0.1505651954555637,1.0475279068561283,5,2023-01-29 19:00:00
673,1.3251953125,6.736842155456543,60.521484375,5.818742238117283,4.962433014260351,-5.0654494991223435,-2.8633865623578183,0.17318641461756107,1.0787717310086766,5,2023-01-29 20:00:00
674,1.3779296875,6.649350643157959,65.6240234375,6.209351045852564,5.562945877055776,-5.655829564805784,-2.5627392267843314,0.1941440112924994,1.1143923048776463,5,2023-01-29 21:00:00
675,1.4287109375,6.606451511383057,69.58203125,6.632386369069066,6.131153579853913,-6.215690952663264,-2.3138139358196463,0.21397417414263864,1.1517279513035243,5,2023-01-29 22:00:00
676,1.4677734375,6.48101282119751,71.6904296875,6.867104937436395,6.440183696001595,-6.519444133540495,-2.1573081401153007,0.22475916966210818,1.1719304533492074,5,2023-01-29 23:00:00
677,1.470703125,6.440251350402832,72.56640625,6.851183317896192,6.460855938437118,-6.53647305054178,-2.0526161148544353,0.22548062051882,1.1705710843768689,5,2023-01-30 00:00:00
678,1.4443359375,6.400000095367432,73.7353515625,6.566427346289158,6.235604371226376,-6.303627635907982,-1.8390885573868438,0.21761945419171555,1.1459866793544469,5,2023-01-30 01:00:00
679,1.412109375,6.360248565673828,75.0556640625,6.237685583157412,5.966897359262612,-6.026707212060856,-1.6085775127184563,0.20824171471374728,1.1169320107470653,5,2023-01-30 02:00:00
680,1.4033203125,6.320987701416016,76.43359375,6.122253091845438,5.89768930588439,-5.951434286291548,-1.4361103218640432,0.2058263884830875,1.1065489679038554,5,2023-01-30 03:00:00
681,1.4111328125,6.282208442687988,77.79296875,6.152630411598514,5.964453680015624,-6.013519151723209,-1.3009413490181183,0.20815643153792504,1.1092908015122558,5,2023-01-30 04:00:00
682,1.4501953125,6.131736755371094,79.8310546875,6.342335127602114,6.199824697418509,-6.24270620417902,-1.119747346110051,0.21637076158364132,1.1262624141470863,5,2023-01-30 05:00:00
683,1.52734375,5.752809047698975,81.9443359375,6.600338748738436,6.4989482087301065,-6.53520919208206,-0.924939140605598,0.22681002158030092,1.1489420132224635,5,2023-01-30 06:00:00
684,1.615234375,5.688889026641846,83.666015625,7.299804705320868,7.222718706915426,-7.25524445554615,-0.8053425520184168,0.252069247695087,1.2082884345487106,5,2023-01-30 07:00:00
685,1.7177734375,5.752809047698975,84.3173828125,8.348806717330541,8.273866190331896,-8.307777813458655,-0.8266809575330155,0.28875376582642226,1.2921924560475146,5,2023-01-30 08:00:00
686,1.8349609375,5.953488349914551,83.072265625,9.859112889990545,9.739668371961795,-9.78713222302755,-1.1891803170896922,0.3399095242307336,1.4042160011900267,5,2023-01-30 09:00:00
687,1.9677734375,6.206060409545898,81.48046875,11.818949647631417,11.620305359730922,-11.688532501579164,-1.7509365301958604,0.40554280858398367,1.5374621717383108,5,2023-01-30 10:00:00
688,2.095703125,6.5222930908203125,80.76171875,14.088754680256642,13.818605089704533,-13.906012581098077,-2.2618184133116044,0.48226236276130646,1.6786157797576335,5,2023-01-30 11:00:00
689,2.177734375,6.736842155456543,80.443359375,15.713725048010254,15.395162862170304,-15.495649331968787,-2.608832433315746,0.5372834355427779,1.7727788947305445,5,2023-01-30 12:00:00
690,2.23046875,6.872483253479004,80.5859375,16.81586457954865,16.48329104906914,-16.589389283372707,-2.750538994894926,0.5752585616133522,1.8338955575249454,5,2023-01-30 13:00:00
691,2.275390625,7.013698577880859,81.2119140625,17.85964143198047,17.54399358498911,-17.649972311600667,-2.7286021107232354,0.6122765462680256,1.8899545725747204,5,2023-01-30 14:00:00
692,2.30078125,7.211267471313477,82.1845703125,18.774885233122735,18.500058942402074,-18.600490139930347,-2.5530534799106825,0.6456427460564348,1.9377763149095788,5,2023-01-30 15:00:00
693,2.2646484375,7.314285755157471,83.3076171875,18.44971661035768,18.237802933700078,-18.324003037483465,-2.1501059705988688,0.6364901433455283,1.9209225184976972,5,2023-01-30 16:00:00
694,2.1923828125,7.314285755157471,84.76171875,17.29103114830093,17.153234434107542,-17.218817260034957,-1.5786355934905343,0.5986392485703622,1.8596252928104053,5,2023-01-30 17:00:00
695,2.1181640625,7.366906642913818,86.6201171875,16.256285671125543,16.18467585027689,-16.228009317492923,-0.9584035750165529,0.5648370414677854,1.8031242703222394,5,2023-01-30 18:00:00
696,2.068359375,7.366906642913818,88.08984375,15.50080061518135,15.464717956464098,-15.492187179167647,-0.5166779627970043,0.5397108733267263,1.7607271574654233,5,2023-01-30 19:00:00
697,2.0478515625,7.366906642913818,88.5986328125,15.194943144913733,15.168175922633091,-15.190398436152938,-0.3716080301651257,0.5293617055948882,1.7432695227596755,5,2023-01-30 20:00:00
698,2.060546875,7.366906642913818,88.2587890625,15.383924118832343,15.351140118306605,-15.376820801491089,-0.4674434006620007,0.5357470639384717,1.7540766299584716,5,2023-01-30 21:00:00
699,2.0986328125,7.366906642913818,87.291015625,15.957874654548563,15.904009264189574,-15.940041347650585,-0.7542183539752572,0.5550419188721288,1.7864979515548605,5,2023-01-30 22:00:00
700,2.150390625,7.420289993286133,85.80859375,16.87615457034746,16.77771851798477,-16.831018467126828,-1.233454677519683,0.5855339320938989,1.8371801528618503,5,2023-01-30 23:00:00
701,2.2060546875,7.420289993286133,83.8212890625,17.76116001822373,17.58051407292195,-17.65798586671256,-1.9116328946554195,0.6135510929162115,1.884736587336476,5,2023-01-31 00:00:00
702,2.2412109375,7.474452495574951,82.0380859375,18.465619432205454,18.187212618033755,-18.28761754166311,-2.5577618467909375,0.6347245667907531,1.9217502143725886,5,2023-01-31 01:00:00
703,2.248046875,7.529411792755127,80.8330078125,18.715100448597216,18.360765393153326,-18.476075078666067,-2.981549008246954,0.6407814712937484,1.9346886286220435,5,2023-01-31 02:00:00
704,2.234375,7.5851850509643555,80.1953125,18.625173586985017,18.23126336867908,-18.35313374195458,-3.17168299097698,0.6362619158176422,1.930034900564496,5,2023-01-31 03:00:00
705,2.21484375,7.641790866851807,80.150390625,18.43763949664313,18.044732653727962,-18.165871525311093,-3.1539914289779554,0.6297520877462905,1.9202937013198336,5,2023-01-31 04:00:00
706,2.1982421875,7.699248313903809,80.6279296875,18.298931804253026,17.939676363833275,-18.054671442343796,-2.9798899787942315,0.6260856761035339,1.9130568106699302,5,2023-01-31 05:00:00
707,2.1875,7.816793918609619,81.3681640625,18.397435684964947,18.081606655190424,-18.189050512326975,-2.761173888482841,0.6310389718387378,1.9181989305056422,5,2023-01-31 06:00:00
708,2.1767578125,7.876923084259033,81.9892578125,18.35749169014821,18.07800216529758,-18.178358519882114,-2.558277286865102,0.6309131769556082,1.9161154292029594,5,2023-01-31 07:00:00
709,2.162109375,7.876923084259033,82.3388671875,18.111250458001155,17.85438835118469,-17.949586948243894,-2.414481629642163,0.6231091673873418,1.9032209781316072,5,2023-01-31 08:00:00
710,2.1416015625,7.937984466552734,82.4716796875,17.907248953199986,17.66019877171463,-17.75289246815643,-2.346140252831595,0.6163320487989664,1.8924718731436927,5,2023-01-31 09:00:00
711,2.115234375,7.937984466552734,82.58203125,17.46901881559451,17.2335520209624,-17.322815732592257,-2.2553654857360055,0.6014422919279562,1.8691719458409657,5,2023-01-31 10:00:00
712,2.0830078125,7.937984466552734,82.80859375,16.940776737206882,16.723261135257257,-16.807511927101604,-2.120721405613477,0.5836333968449733,1.8406942569154108,5,2023-01-31 11:00:00
713,2.0458984375,7.937984466552734,83.2392578125,16.342543989054956,16.151875070897646,-16.228904521278622,-1.9239028232783937,0.563692310776,1.8079017666374995,5,2023-01-31 12:00:00
714,2.001953125,8.0,83.8828125,15.770473455510823,15.61247453597681,-15.68067673388955,-1.680538657165132,0.5448675035862031,1.775977108833941,5,2023-01-31 13:00:00
715,1.955078125,8.0,84.6826171875,15.040599807633834,14.91810686387109,-14.975874516005412,-1.3938525941628686,0.5206344213032262,1.734393254578317,5,2023-01-31 14:00:00
716,1.908203125,8.0,85.541015625,14.328018329104383,14.237073216946879,-14.284650911365725,-1.1139378706056717,0.49686668978810244,1.6928094003226934,5,2023-01-31 15:00:00
717,1.865234375,8.0,86.37109375,13.690009330886145,13.623996678850016,-13.66255980830531,-0.8664957958525332,0.4754706271684103,1.6546908672550378,5,2023-01-31 16:00:00
718,1.8271484375,8.0,87.138671875,13.136648653842443,13.089392470387862,-13.120270898084582,-0.655766281059978,0.4568132093580422,1.6209039856723435,5,2023-01-31 17:00:00
719,1.79296875,8.0,87.857421875,12.64976225801014,12.616713182202028,-12.64091864304133,-0.47292815964788315,0.4403169400986602,1.5905824252776175,5,2023-01-31 18:00:00
720,1.763671875,8.0,88.560546875,12.23974871137144,12.217701908980272,-12.235886202839247,-0.30746926462168184,0.4263916474845968,1.5645925163678522,5,2023-01-31 19:00:00
721,1.736328125,8.0,89.220703125,11.863163690025239,11.849209328172627,-11.862066392406728,-0.16134942971113575,0.4135314418758043,1.5403352680520717,5,2023-01-31 20:00:00
722,1.7109375,8.062992095947266,89.8125,11.609624421039463,11.6011641109988,-11.609562256164233,-0.037992339263700416,0.40487478863697524,1.5237863643594836,5,2023-01-31 21:00:00
723,1.6875,8.062992095947266,90.3388671875,11.293731093764041,11.28898495451946,-11.293533569727218,0.06679466817889143,0.39397989319483495,1.50291257854634,5,2023-01-31 22:00:00
724,1.666015625,8.062992095947266,90.7958984375,11.007989845093022,11.005559079862097,-11.006927804588244,0.15290760037779183,0.38408847281682684,1.4837782748842916,5,2023-01-31 23:00:00
725,1.6455078125,8.062992095947266,91.1884765625,10.738652204664263,10.737575071518217,-10.73634205462212,0.2227340541836712,0.37473596580130664,1.465513712297791,5,2023-02-01 00:00:00
726,2.033203125,10.1386137008667,89.224609375,20.722410080154503,18.334799137256315,-20.720512502897257,-0.28043028967528405,8.323824622947205,2.035800092354576,6,2023-01-27 00:00:00
727,2.017578125,10.1386137008667,89.2890625,20.405133844758733,18.06476443556118,-20.40356304270451,-0.2531844878761714,8.201231433777611,2.020155134872504,6,2023-01-27 01:00:00
728,2.056640625,10.1386137008667,86.123046875,21.202913771272208,18.1978545949272,-21.15439210858983,-1.4336132351638446,8.261653101738606,2.059267528577684,6,2023-01-27 02:00:00
729,2.12890625,10.1386137008667,81.0673828125,22.719135443208433,18.39585892218986,-22.44358942094141,-3.5276634180511763,8.351545185223173,2.1316254569322646,6,2023-01-27 03:00:00
730,2.2109375,6.440251350402832,75.92578125,15.482346059466394,11.671507677306046,-15.017589811359935,-3.764974868815574,5.298753603134128,1.7596787240554108,6,2023-01-27 04:00:00
731,2.2744140625,6.606451511383057,71.994140625,16.80693126352639,11.883079653212869,-15.983810285210241,-5.195262001411302,5.39480527020695,1.833408370414316,6,2023-01-27 05:00:00
732,2.3076171875,6.78145694732666,69.1767578125,17.759545784579085,11.924114669013044,-16.599519770360207,-6.313272516530659,5.413434777536891,1.8846509376846994,6,2023-01-27 06:00:00
733,2.337890625,6.918919086456299,66.6806640625,18.598086619724977,11.875029461454671,-17.078861779900713,-7.36215363992357,5.391150559627647,1.9286309455012371,6,2023-01-27 07:00:00
734,2.3642578125,7.062068939208984,64.5087890625,19.413500285071116,11.820552637751744,-17.52362152817411,-8.355039309049909,5.366418599210532,1.970456814298203,6,2023-01-27 08:00:00
735,2.3798828125,7.211267471313477,62.40625,20.086582690277087,11.637565131575762,-17.801816499586437,-9.304092297929511,5.283344009835605,2.004324459276845,6,2023-01-27 09:00:00
736,2.373046875,7.314285755157471,61.072265625,20.256715518200288,11.348583838293482,-17.729295021022075,-9.798296874603171,5.152149248083002,2.012794848870609,6,2023-01-27 10:00:00
737,2.3447265625,7.420289993286133,60.6787109375,20.06279630560505,11.125528061094924,-17.492498810486047,-9.824880709980345,5.050884044322835,2.003137354531888,6,2023-01-27 11:00:00
738,2.2890625,7.474452495574951,61.1689453125,19.261140255038168,10.817730742656149,-16.873634045237374,-9.288272069209537,4.911146985906323,1.96270936488509,6,2023-01-27 12:00:00
739,2.2216796875,7.474452495574951,62.16796875,18.143855605569435,10.450414501311137,-16.044976261254153,-8.471023138413921,4.7443889019356495,1.9049333639563057,6,2023-01-27 13:00:00
740,2.150390625,7.529411792755127,63.5029296875,17.12318033494155,10.185961651909063,-15.32451311203799,-7.639542045299886,4.624329820678055,1.8505772253511363,6,2023-01-27 14:00:00
741,2.078125,7.474452495574951,64.859375,15.87486447000525,9.742809984342959,-14.371003587104934,-6.744299655297963,4.423143173659305,1.7818453619775902,6,2023-01-27 15:00:00
742,2.00390625,7.420289993286133,66.36328125,14.654191299091917,9.294203458076566,-13.424792171053957,-5.875395969157283,4.219480072613204,1.7119691176590726,6,2023-01-27 16:00:00
743,1.9326171875,7.420289993286133,67.892578125,13.630090271272179,8.922841793442654,-12.628004514145559,-5.129606495019661,4.050885404901944,1.6510657328690568,6,2023-01-27 17:00:00
744,1.8681640625,7.366906642913818,69.2158203125,12.644464384785708,8.496133149413847,-11.82160932175665,-4.486873368156329,3.8571637343561216,1.5902493128302686,6,2023-01-27 18:00:00
745,1.8125,7.314285755157471,70.244140625,11.81714121954702,8.096023890547945,-11.121601459459415,-3.99434695284066,3.6755179319731712,1.5373445430056998,6,2023-01-27 19:00:00
746,1.7626953125,7.262411117553711,70.96484375,11.097346922549217,7.703965316540442,-10.490528806132321,-3.619380345738833,3.497527064032331,1.489788369034288,6,2023-01-27 20:00:00
747,1.7197265625,7.160839080810547,71.427734375,10.415151411501322,7.290700801675772,-9.872758375929749,-3.317230919759273,3.309908900404298,1.4432706891987603,6,2023-01-27 21:00:00
748,1.6904296875,7.062068939208984,71.408203125,9.924494680849323,6.944820228077349,-9.406575658349553,-3.1641632470452836,3.1528824059461487,1.4088644136927673,6,2023-01-27 22:00:00
749,1.6865234375,7.013698577880859,70.150390625,9.811012949531516,6.709905535546308,-9.228112425436281,-3.331353502614757,3.0462333672878192,1.400786418375872,6,2023-01-27 23:00:00
750,1.7060546875,6.965986251831055,68.203125,9.971266051634649,6.568377041973582,-9.258381158958922,-3.7025025304401975,2.9819807757633523,1.4121803037597322,6,2023-01-28 00:00:00
751,1.7392578125,6.918919086456299,66.15625,10.293138414190144,6.499472405302672,-9.414632034315005,-4.160937643383581,2.9506987253267543,1.4347918604585226,6,2023-01-28 01:00:00
752,1.7861328125,6.918919086456299,63.7353515625,10.855438841090368,6.49285214532849,-9.734719374675842,-4.803726795828858,2.9476931901926693,1.4734611525988983,6,2023-01-28 02:00:00
753,1.83984375,6.872483253479004,61.3203125,11.440818076733493,6.450549255920907,-10.037216840945794,-5.490591621377974,2.928488080290094,1.5126677147829586,6,2023-01-28 03:00:00
754,1.8935546875,6.872483253479004,59.306640625,12.118556753562945,6.476766441548763,-10.420885566127573,-6.1858355787233865,2.940390433495049,1.556827334906665,6,2023-01-28 04:00:00
755,1.97265625,6.872483253479004,56.7119140625,13.15218841431006,6.518741204310279,-10.99419715822755,-7.21856557298838,2.9594465770175984,1.6218624118161231,6,2023-01-28 05:00:00
756,2.078125,6.872483253479004,53.5986328125,14.596157136640299,6.535250576482832,-11.748149657891188,-8.661915652630581,2.966941675140602,1.7085758476954016,6,2023-01-28 06:00:00
757,2.1650390625,6.965986251831055,50.9677734375,16.05816368381053,6.523191352688446,-12.473851016576578,-10.112747485837012,2.9614669021037177,1.7921028811879374,6,2023-01-28 07:00:00
758,2.2216796875,7.013698577880859,49.162109375,17.0251903324055,6.422385497075138,-12.880625201000818,-11.133130749523081,2.9157020013371593,1.8452745233382213,6,2023-01-28 08:00:00
759,2.2470703125,7.160839080810547,48.1416015625,17.781979831966023,6.413499857043702,-13.243951944112977,-11.865771936392191,2.9116680051787815,1.8858409175731672,6,2023-01-28 09:00:00
760,2.2568359375,7.262411117553711,47.328125,18.191337928206188,6.319597938325099,-13.375133867749511,-12.33006770613905,2.869037426173221,1.9074243328743705,6,2023-01-28 10:00:00
761,2.23828125,7.366906642913818,47.01171875,18.15096519614111,6.211484131949812,-13.277307178278727,-12.376213138321193,2.81995478518816,1.9053065473115403,6,2023-01-28 11:00:00
762,2.185546875,7.366906642913818,47.28515625,17.305759414310984,5.999779745275999,-12.715214256669505,-11.739362645092868,2.7238430048850613,1.8604171260398021,6,2023-01-28 12:00:00
763,2.1162109375,7.420289993286133,47.7568359375,16.342743570980403,5.791910912369339,-12.098505970053353,-10.986874929633295,2.62947252955349,1.8079128060269058,6,2023-01-28 13:00:00
764,2.0498046875,7.420289993286133,48.19140625,15.33317247655748,5.5427076741451335,-11.428979053146758,-10.221771666330278,2.51633662689537,1.7511808859485352,6,2023-01-28 14:00:00
765,1.9853515625,7.420289993286133,48.53515625,14.384073746853858,5.279991506149482,-10.778880548717447,-9.52456359480113,2.3970659824973657,1.6961175517548222,6,2023-01-28 15:00:00
766,1.927734375,7.366906642913818,49.0205078125,13.463711410018291,5.048062888919675,-10.164352917291982,-8.829351884764517,2.2917725936573032,1.64095773315575,6,2023-01-28 16:00:00
767,1.880859375,7.366906642913818,49.7119140625,12.816901981686192,4.948578506394043,-9.776768801315606,-8.287808408365459,2.2466076291182113,1.60105602535865,6,2023-01-28 17:00:00
768,1.84375,7.314285755157471,50.685546875,12.228141672188816,4.912249743813618,-9.4606736851871,-7.747457788044347,2.230114716039405,1.5638504834023497,6,2023-01-28 18:00:00
769,1.8251953125,7.262411117553711,51.837890625,11.898257218197818,4.997890531791086,-9.355191359225627,-7.351797022678649,2.268994820171384,1.542611890152401,6,2023-01-28 19:00:00
770,1.8359375,7.111111164093018,52.69140625,11.78788180315334,5.110328820442451,-9.375875843358545,-7.144725997198168,2.3200407350260766,1.5354401195196992,6,2023-01-28 20:00:00
771,1.8818359375,6.965986251831055,52.9873046875,12.131874904775982,5.315847717731961,-9.687328113447965,-7.303291225710087,2.4133443619124617,1.5576825674556405,6,2023-01-28 21:00:00
772,1.9296875,6.872483253479004,52.767578125,12.585462020878623,5.471171780111369,-10.020389643765906,-7.614830639356806,2.483860010613666,1.5865347157171585,6,2023-01-28 22:00:00
773,1.90625,6.826666831970215,52.1826171875,12.19971884814684,5.191038427462605,-9.63740003779348,-7.480217943707757,2.3566821298509386,1.5620319361745996,6,2023-01-28 23:00:00
774,1.8583984375,6.872483253479004,52.0947265625,11.67274127371782,4.950597195294799,-9.210114371838339,-7.17123992771211,2.247524094701084,1.527922856280239,6,2023-01-29 00:00:00
775,1.8212890625,6.872483253479004,52.3525390625,11.211222073170186,4.800496282005415,-8.876865787953092,-6.847828426341182,2.1793797060654745,1.4974125732856784,6,2023-01-29 01:00:00
776,1.8125,6.918919086456299,52.130859375,11.17830403600287,4.74728150681686,-8.824318901598915,-6.861914969176039,2.1552207036840945,1.4952126294278598,6,2023-01-29 02:00:00
777,1.7919921875,6.918919086456299,51.623046875,10.926777787217876,4.552603647100971,-8.56597365550229,-6.7836987067881145,2.066838804863453,1.4782948141164451,6,2023-01-29 03:00:00
778,1.7783203125,6.918919086456299,51.23828125,10.760683690666276,4.417608877517815,-8.39071247299968,-6.737080798537212,2.005552461958171,1.4670162705755023,6,2023-01-29 04:00:00
